name,part,way,img,detail,manual,number,step
시금치 우유 소스와 그린매쉬드포테이토,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00089_1.png,"그린매쉬드포테이토
감자 80g(1/2개), 시금치우유 소스 5g(1작은술), 아몬드 2g(1알), 설탕 2g(1/3작은술), 크랜베리 3g, 치커리 약간
시금치우유 소스
시금치 10g, 우유 10g(2작은술)","['1. 시금치는 끓는 소금물에 데쳐 찬물에 헹구어 물기를 짜고 우유를 넣고 블렌더에 곱게 갈아 체에 거른다.a', '2. 감자는 껍질을 벗기고 찜기에 넣어 센불에서 20분 정도 삶다가 젓가락으로 찔러서 들어가면 약한불로 줄여 뜸을 들인 후 꺼내서 으깬다.b', '3. 아몬드는 잘게 다진다.', '4. 치커리는 씻어서 물기를 빼고 곱게 다진다.', '5. 으깬 감자, 다진 치커리, 시금치 우유소스, 설탕을 넣고 골고루 섞어 준다.c', '6. 접시에 감자(5)를 담고 아몬드와 크랜베리를 올리고 시금치우유 소스를 곁들인다.']",0 5,lacto
모과 소스를 곁들인 채소두부,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00090_1.png,"채소두부
두부 100g(1/3모), 양상추 40g(1장), 방울토마토 40g(4개), 치커리 10g(3줄기), 적양배추 10g(3×3cm), 잣 5g(5알), 새싹채소 15g, 올리브유 15g(1큰술)
모과 드레싱
모과원액 50g(3⅓큰술), 배 30g(1/8개), 식초 35g(2⅓큰술),
레몬즙 20g(1⅓큰술), 설탕 7g(1/2큰술), 청피망 2g(1/3작은술),
빨강 파프리카 2g(1/3작은술)","['1. 배는 강판에 간다.', '2. 빨강파프리카와 청피망은 잘게 다진다.', '3. 모과 원액에 갈아 놓은 배, 다진 파프리카, 다진 피망, 식초, 설탕, 레몬즙을 넣고 섞는다.a', '4. 양상추와 치커리는 찬물에 담가 싱싱해지면 물기를 빼고 한입 크기로 자른다.', '5. 적양배추는 얇게 채를 썰어 물에 담갔다가 물기를 뺀다.', '6. 새싹채소는 물에 씻어 물기를 뺀다.', '7. 방울토마토를 얇게 썬다.b', '8. 두부는 물기를 없애고 사방 3cm 정도로 잘라 달궈진 프라이팬에 올리브유를 두르고 형태가 망가지 지 않도록 구워준다.c', '9. 잣은 꼭지를 뗀다.', '10. 접시에 채소와 구운 두부를 담고 두부 위에 토마토와 잣을 얹은 후 모과 드레싱을 골고루 뿌려준다.']",0,vegan
버섯구이와 두부타르타르 소스,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00091_1.png,"버섯구이
새송이버섯 70g(7개), 올리브유 10g(2작은술)
곁들임
치커리 10g(3줄기)
두부타르타르 소스
연두부 30g(1/4모), 다진 양파 10g(2작은술), 다진 오이피클 10g(2작은술), 올리브유 2g(1/3작은술), 식초 5g(1작은술), 레몬즙 3g(2/3작은술), 머스터드 3g(2/3작은술), 꿀 2g(1/3작은술), 흰 후추 약간","['1. 곱게 다진 양파와 오이피클은 물기를 짠다.a', '2. 연두부에 다진 양파, 다진 오이피클, 올리브유, 머스터드, 후추, 꿀, 식초, 레몬즙을 넣어 두부타르타르 소스를 만든다.b', '3. 치커리는 찬물에 담갔다가 물기를 뺀다.', '4. 새송이버섯은 0.5cm 두께로 버섯길이 그대로 썬다.', '5. 달궈진 프라이팬에 올리브유를 두르고 새송이버섯을 노릇하게 구워준다.c', '6. 접시에 새송이버섯과 치커리를 담고 두부타르타르 소스를 곁들인다.']",0,vegan
새우살 두부완자 샐러드와 매실 생강 소스,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00092_1.png,"새우살 두부완자
두부 60g(1/6모), 새우살 30g(7마리), 빵가루 12g(1큰술), 다진 빨강 파프리카 5g(1작은술), 부추 2g(1줄기), 소금 약간, 올리브유 약간
곁들임
새싹채소 10g, 방울토마토 40g(4개)
매실생강 드레싱
매실액 40g(2⅔큰술), 생강즙 5g(1작은술), 물 20ml(1⅓큰술)","['1. 매실액에 생강즙과 물을 넣고 잘 섞어 소스를 만든다.a', '2. 새싹채소와 방울토마토는 씻어서 물기를 빼고 방울토마토는 반으로 자른다.', '3. 새우살은 끓는 물에 넣어 살이 하얗게 익으면 건져 물기를 뺀다.', '4. 두부는 으깨서 물기를 꼭 짠다.', '5. 부추는 잘게 썰고, 파프리카는 곱게 다진다.', '6. 준비한 두부, 새우살, 부추, 파프리카를 빵가루와 소금을 고루 섞어 둥글납작하게 완자를 만든다.b', '7. 만들어진 완자를 달궈진 프라이팬에 올리브유를 두르고 노릇하게 굽거나 180도의 오븐에 10분 정도 굽는다.', '8. 접시에 완자를 담고 새싹채소와 방울토마토를 곁들이고 매실생강 드레싱을 뿌린다.c']",0 3,pesco
구운채소와 간장레몬 소스,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00093_1.png,"구운채소
가지 20g(3cm), 호박 50g(1/3개), 새송이버섯 15g(3개)
양파 15g(1/8개), 발사믹크레마 15g(1큰술), 빨강 파프리카 3g(3×1cm), 노랑 파프리카 3g(3×1cm), 청피망 3g(3×1cm), 올리브유 약간
간장 레몬 소스
저염간장 5g(1작은술), 식초 15g(1큰술), 설탕 10g(1큰술), 레몬즙 5g(1작은술)","['1. 저염간장, 식초, 레몬즙, 설탕을 혼합하여 간장레몬 소스를 만들어 준다.a', '2. 호박, 가지, 새송이버섯은 3cm 길이로 자른 후 얇은 편으로 채 썰고, 양파, 파프리카, 피망은 호박 길이로 썬다.b', '3. 가지, 호박, 새송이버섯, 양파, 파프리카, 피망에 올리브유를 바르고 달궈진 그릴 팬에 굽는다.c', '4. 접시에 구운 채소를 담고 발사믹크레마를 뿌린 후 간장레몬 소스를 곁들인다.']",0,vegan
브로콜리 컬리플라워 샐러드와 두유 요거트 소스,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00094_1.png,"브로콜리컬리플라워 샐러드
브로콜리 40g(1/5송이), 컬리플라워 40g(1/3송이), 적양파 10g(2×1cm), 강낭콩 5g(1작은술), 건포도 5알, 호두 1/2알, 소금 약간
두유요거트 소스
두유 50g(3⅓큰술), 플레인요거트 20g(1⅓큰술), 레몬즙 5g(1작은술), 설탕 약간","['1. 두유에 플레인요거트와 레몬즙, 설탕을 넣고 잘 섞어 두유요거트 소스를 만든다.a', '2. 강낭콩은 물에 불린 후 콩과 물을 1:2.5로 넣고 20~25분 정도 무르게 삶아 건진다.', '3. 호두는 굵게 다진다.', '4. 브로콜리와 컬리플라워는 한입 크기로 썰어 끓는 소금물에 살짝 데쳐 찬물에 헹궈 물기를 뺀다.b', '5. 적양파는 얇게 채를 썬다.c', '6. 접시에 데친 브로콜리와 컬리플라워, 적양파, 건포도, 호두, 강낭콩을 담고 두유요거트 소스를 곁들여 낸다.']",0 5,lacto
비빔 메밀냉채,일품,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00056_1.png,"메밀국수
메밀국수 200g
곁들임
빨강 파프리카 45g(1/3개), 주황 파프리카 45g(1/3개), 당근 20g(5×3×2cm), 오이 20g(4cm), 깻잎 4g(2장), 적양배추 15g(3×2×1cm), 비타민 15g
냉채소스
겨자가루 50g(3⅓큰술), 식초 125g(2/3컵), 설탕 10g(2작은술), 저염간장 10g(2작은술), 소금 약간","['1. 비타민은 깨끗이 씻어 물기를 빼 고 깻잎은 씻어 가늘게 채썬다.', '2. 노랑 파프리카와 주황 파프리카는 씨를 빼고 5cm 길이로 채썬다.', '3. 오이는 소금으로 문질러 씻은 후 5cm 길이로 돌려 깎아 채를 썰고, 적양배추와 당근도 5cm 길이로 채를 썬다.a', '4. 겨자가루, 식초, 설탕, 소금, 저염 간장을 섞어 냉채소스를 만들어 냉장실에 보관한다.b', '5. 끓는 물에 메밀국수를 넣고 뚜껑 을 닫고 끓어오르면 1/2∼1컵 정 도의 찬물을 부어 거품을 가라앉 히고, 다시 끓으면 같은 방법을 한 번 정도 더 되풀이한 다음 찬물로 맑게 헹구고 체에 건져서 물기를 제거한다.', '6. 그릇에 메밀국수를 담고 준비한 채소들을 얹은 다음 차게 해 둔 냉 채소스를 곁들인다.c']",0,vegan
약재 소스를 곁들인 닭가슴살롤,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00048_1.png,"닭가슴살롤
닭가슴살 100g, 우유 100g(1/2컵), 식용유 10g(2작은술)
찹쌀 50g, 참기름 5g(1작은술), 소금 약간
곁들임
은행 6개
약재 소스
밤 20g(2알), 대추 10g(4개), 황기 10g, 감자전분 15g(1큰술), 간장 15g(1큰술), 쌀뜨물 500ml(2½컵), 소금 약간","['1. 찹쌀을 깨끗이 씻어 쌀뜨물은 따 로 받아 두고 찹쌀은 물에 30분 이 상 불린 다음 냄비에 넣고 물 양 은 거의 보이지 않게 넣는다. 찰밥 이 끓으면 약한 불로 줄여 뜸을 들 여 익힌다.a', '2. 은행은 팬에 볶아 껍질을 제거한 다.b', '3. 밤은 껍질을 벗기고 대추, 황기는 씻어 물기를 뺀다.', '4. 쌀뜨물에 밤, 대추, 황기를 넣고 약 재가 우러나오도록 30분 정도 약 한 불에서 끓이다가 밤, 대추, 황기 를 건져내고 끓인 물에 전분을 풀 고 소금, 간장으로 간을 하여 소스 를 만든다.', '5. 닭가슴살은 누린내 제거를 위해 우유에 1~2시간 담가 놓았다가 물기를 빼고 0.5cm 정도로 얇게 저민다.c', '6. 김발위에 랩을 깔고 저민 닭가슴 살을 고루 펼쳐 놓는다.', '7. 찰밥에 참기름과 소금으로 양념을 하여 닭가슴살 위에 고루 펴서 얹 는다.', '8. 건져 놓은 밤은 잘게 썰어서 찹쌀 위에 얹는다.', '9. 김발의 끝과 닭가슴살을 들어 올 려 김밥 말듯이 단단하게 돌돌 만 후 김발과 랩을 제거한다.', '11. 먹기 좋은 크기로 썰어 접시에 담 고 약재 소스를 얹고 은행을 곁들 인다.', '10. 달궈진 프라이팬에 기름을 두르고 닭가슴살롤을 굴리면서 노릇하게 익힌다']",0 2 5,pollo
사과 레몬 대구 구이,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00049_1.png,"대구구이
대구(손질된 것) 90g(2토막), 밀가루 10g(2작은술), 식용유 10g(2작은술)
사과레몬 소스
사과 50g(1/3개), 레몬즙 25g(1⅔큰술), 후추 약간
곁들임
사과 10g(1/2쪽), 레몬 15g(1쪽)","['1. 사과는 갈아서 거르고, 레몬은 짜 서 즙을 낸다.', '2. 냄비에 사과즙과 레몬즙을 넣고, 후추를 넣어 약한불에서 끓인다.', '3. 물기를 뺀 대구에 만들어 놓은 사 과 레몬 소스(2)를 반만 넣어 1시간 정도 재운다.a', '4. 대구(3)에 밀가루를 묻힌 후 프라 이팬에 식용유를 두르고 아래 윗 면을 노릇하게 굽는다.b', '5. 사과는 얇게 썰고, 레몬은 반달 모 양으로 썰어 달궈진 팬에 식용유 를 두르고 굽는다.', '6. 접시에 구운 대구(4), 사과, 레몬(5) 을 접시에 담고 남은 사과레몬 소 스를 곁들인다.c']",0 3,pesco
유자 소스 동태살 구이,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00050_1.png,"동태살 구이
동태살 60g(2토막), 올리브유 8g(1⅔작은술), 식초 10g(2작은술), 바질 약간, 달걀 60g(1개)
곁들임
청피망 10g(1/8개), 홍피망 10g(1/8개), 미니새송이버섯 20g(2개), 양파 20g(1/6개), 당근 10g(5×3×1cm), 호박 10g(폭5×두께1cm), 올리브유 약간
유자 소스
유자청 20g(1⅓큰술), 물 10ml(2작은술)
발사믹 소스
발사믹식초 20g(1⅓큰술), 물 10ml(2작은술)","['1. 손질한 동태살을 물에 헹 군 뒤 물기를 뺀다.', '2. 그릇에 바질 잎을 잘게 다 지고 올리브유와 식초를 함께 섞어 동태살을 30분 정도 재운다.a', '3. 동태살에 달걀물을 입혀 달궈진 프라이팬에 노릇 하게 굽는다.b', '4. 유자청을 물과 2:1로 섞어 졸인다.c', '5. 발사믹식초를 물과 2:1로 섞어 준비한다.', '6. 청피망, 홍피망, 미니새송 이버섯, 양파, 당근, 호박 을 마름모꼴로 썬다.', '7. 달궈진 팬에 올리브유를 두르고 준비한 채소를 넣 어 투명하게 굽는다.d', '8. 접시에 구운 야채를 담고, 동태살을 그 위에 올리고 발사믹 소스와 유자 소스 를 뿌린다.']",0 3 4,pesco
비네그레트 드레싱을 이용한 관자요리,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00051_1.png,"관자구이
조개관자 100g(3개), 그린올리브 10g(2개)
비네그레트 드레싱
올리브유 15g(1큰술), 레몬즙 10g(2작은술), 다진 마늘 5g(1쪽), 빨강 파프리카 10g(1/10개), 노랑 파프리카 10g(1/10개), 청 피망 10g(1/8개), 양파 10g(1/8개), 홍초 7g(1/2큰술), 설탕 5g(1작은술), 핫소스 5g(1작은술), 흰 후추 약간, 바질 약간","['1. 노랑 파프리카, 빨강 파프리카, 청 피망, 양파는 0.3cm 크기로 썬다.', '2. 그릇에 바질, 다진 마늘, 올리브유, 핫소스, 레몬즙, 홍초, 설탕, 흰 후 추를 섞는다.', '3. (2)에 썰어놓은 재료(1)를 섞어 비 네그레트 드레싱을 만든다.a', '4. 관자는 막과 끝 쪽의 하얀 부분을 제거하고 찬물에 씻은 후 잔칼집 을 넣는다.b', '5. 달군 팬에 올리브유를 두르고 겉 은 노릇하고 속은 촉촉할 정도로 굽는다.c', '6. 접시에 만들어 놓은 비네그레트 드레싱(3)을 몰드를 이용해 만들고 그 위에 구운 관자를 올린다.', '7. 올리브는 얇게 썰어 관자 위에 얹 는다']",0 3,pesco
곤드레도우와 레몬허니 소스 피자,일품,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00052_1.png,"토핑
곤드레나물 30g, 피자치즈 30g(2큰술), 리코타치즈 100g, 파인애플 40g(링1/2개), 단호박 50g(8×5cm), 느타리버섯 50g(6가닥), 올리브유 약간
곤드레도우
곤드레나물 20g, 중력분 150g, 따뜻한 물 80ml(5⅓큰술)
레몬허니 소스
꿀 30g(2큰술), 레몬즙 15g(1큰술)","['1. 곤드레나물은 씻어 1시간 정도 불 리고, 불린 물 그대로 뚜껑을 덮고 30분 정도 삶은 후 찬물에 행궈 물 기를 꼭 짠다.', '2. 반죽에 넣을 곤드레나물은 다져서 프라이팬에 볶아 식힌다.(기름을 사용하지 않는다)', '3. 밀가루에 따뜻한 물, 다진 곤드레 나물(2)을 섞어 반죽하여 실온에서 발효시킨 후 밀대로 고루 얇게 민 다.a', '4. 프라이팬에 식용유를 두르고 곤드 레도우를 펼친 후 약한 불에서 형 태가 처지지 않게 굽는다.', '5. 파인애플은 8등분으로 나눈다.', '6. 달군 프라이팬에 올리브유를 두르 고 얇게 썬 단호박을 굽는다.b', '7. 프라이팬에 식용유를 두르고 느타 리버섯과 토핑용 곤드레나물을 함 께 볶는다.c', '8. 레몬즙과 꿀을 섞어 소스를 준비 한다.', '9. 구운 반죽 위에 레몬허니 소스를 고루 바르고 피자치즈를 돌려가며 뿌린 후 느타리버섯, 곤드레나물, 파인애플을 얹는다.', '11. 오븐에서 꺼내어 리코타치즈를 올 린다.', '10. 200도로 예열된 오븐에 피자를 넣 고 10~15분 정도 색이 나게 굽는 다.']",0 5,lacto
청국장 실곤약 파스타,일품,볶기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00053_1.png,"실곤약 국수
실곤약 150g, 노랑 파프리카 20g(1/6개), 빨강 파프리카 20g(1/6개), 당근 20g(5×3×2cm), 느타리버섯 20g(3가닥), 청고추 6g(1/2개), 방울토마토 20g(2개)
실곤약 양념
청국장가루 3g(2/3작은술), 올리브유 10g(2작은술), 다진 마늘 5g(1작은술), 저염간장 6g(1작은술), 후추약간
곁들임
새싹채소 6g, 어린잎채소 2g","['1. 노랑 파프리카, 빨강 파프리카, 청 고추와 당근은 5cm 길이로 가늘 게 채썬다.a', '2. 방울토마토는 꼭지를 따고, 4등분 으로 잘라 준비한다.', '3. 느타리버섯은 잘게 찢는다.', '4. 실곤약은 끓는 물에 살짝 데쳐 체 에 밭쳐 물기를 뺀다.', '5. 어린잎채소와 새싹채소는 깨끗하 게 씻어서 물기를 뺀다.', '6. 달군 프라이팬에 올리브유를 두르 고 다진 마늘을 볶아 향을 낸다.', '7. 채 썬 청고추, 당근, 파프리카, 느 타리버섯, 방울토마토를 넣어 볶으 며 저염간장, 청국장 가루와 후추 를 넣고 볶는다.b', '8. 약한 불로 줄이고 데친 실곤약(4) 을 넣고 고루 볶는다.', '9. 접시에 곤약 파스타를 담고 새싹 채소와 어린잎채소를 올려 곁들인 다.c']",0,vegan
고소하고 담백한 너트국수,일품,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00054_1.png,"콩국물
검은콩 120g(1컵), 땅콩 30g(15알), 참깨 10g(2작은술), 잣 20g(20알),
물 450ml(2¼컵) 또는 콩삶은 물 450ml(2¼컵)
국수반죽
중력분 250g, 물 75ml(5큰술), 소금 약간
고명
달걀 50g(1개), 오이 20g(1/7개), 방울토마토 30g(3개)","['1. 검은콩을 깨끗이 씻어 끓인 물에 1시간 정도를 불린 다음 10분 정 도 삶아 찬물에 헹궈 체에 밭친다.', '2. 땅콩은 껍질을 제거하고 잣은 꼭 지를 제거한다', '3. 믹서에 삶은콩, 땅콩, 잣, 깨를 넣 고 2.5배 정도의 물을 넣어가며 갈 아준 다음 체에 걸러 콩국물을 만 든다.(이때 농도를 조절하여 물 양 을 조절하며, 콩 삶은물을 사용하 면 좋다.)', '4. 달걀은 잠길 정도의 찬물에 넣고 12분 정도 중간 불에 삶아 완숙으 로 익힌 후 찬물에서 식힌다.', '5. 삶은 달걀은 껍질을 깐 후 반으로 자른다.a', '6. 오이는 소금으로 문질러 씻어 돌 려 깎은 후 5cm 길이로 채를 썬다.', '7. 밀가루에 소금을 넣고 물로 반죽 하여 한 덩어리가 되게 뭉친 후 젖 은 면보를 덮어 숙성시킨다.', '8. 도마 위에 밀가루를 뿌리고 국수 반죽을 0.2cm 두께로 편다. 반죽 을 접은 다음 0.3cm 두께로 가늘 게 썰고 국수가닥이 뭉치지 않게 흩트려 놓는다.', '9. 끓는 물에 국수를 넣고 뚜껑을 닫 고 끓어오르면 1/2∼1컵 정도의 찬 물을 부어 거품을 가라앉히고, 다 시 끓어오르면 한 번 정도 같은 방 법을 되풀이한 후 찬물로 헹구고 체에 건져 물기를 제거한다.b', '10. 그릇에 국수를 담고 준비된 콩국 물을 부어준 다음 고명을 국수위 에 올려준다.c']",0 4,ovo
메밀꽃 필 국수,일품,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00055_1.png,"메밀국수
마른메밀국수 70g
튀김
마 50g(5×5cm), 호박고구마 50g(1/3개), 메밀가루 약간, 식용유 200ml
멸치육수
무 125g(5×5×4cm, 3조각), 다시마 20g(10×10cm, 2조각), 멸치 20g(8마리), 사과 50g(1/4개), 배 50g(1/5개), 양파 50g(1/3개), 마늘 10g(2쪽), 저염간장 20g(1⅓큰술), 감초액 15g(1큰술), 유부 약간
고명
홍고추 3g(1/4개), 대파 약간","['1. 마는 껍질을 벗기고, 호박고구마 는 깨끗이 씻어 5cm 길이로 얇게 썬 후 녹말성분을 헹궈 물기를 없 앤다.', '2. 마와 호박고구마는 메밀가루를 묻 혀 소스 팬에 기름을 붓고 180도 정도에서 튀긴다.', '3. 내장을 뺀 멸치, 무와 다시마에 물 을 부어 한소끔 끓이고 다시마를 건져낸 다음 사과, 배, 양파, 마늘 을 넣고 15분간 더 끓인 후 유부를 썰어 넣어 육수를 준비한다.a', '4. 육수를 낸 재료를 건져 내고 저염 간장과 감초액으로 간을 한 다음 한소끔 끓인다.', '5. 대파와 홍고추는 어슷썰기하여 고 명으로 준비해 놓는다.', '6. 끓는 물에 메밀국수를 넣은 뒤 뚜 껑을 닫고 끓어오르면 1/2∼1컵 정 도의 찬물을 부어 거품을 가라앉 히는 과정을 한 번 더 되풀이한 다 음 찬물로 맑게 헹군 후 체에 건져 서 물기를 제거한다.b', '7. 그릇에 메밀국수를 담고 육수를 부은 다음 준비해 놓은 마튀김, 고구마튀김, 대파, 홍고추를 올린 다.c']",0 3,pesco
